"","policy","policy_length","climate_shock_labels","scenario","temp_band","cost_effective"
"300","No fishing females",60,"Dec-Feb",1,"Delta*T==1*'-'*7*degree*C",1021.93916143411
"301","No fishing females",66,"Dec-Feb",1,"Delta*T==1*'-'*7*degree*C",763.01583231903
"302","No fishing females",66,"Dec-Feb",1,"Delta*T==1*'-'*7*degree*C",847.795369243366
"303","No fishing females",66,"Dec-Feb",1,"Delta*T==1*'-'*7*degree*C",767.181288438945
"304","No fishing females",66,"Dec-Feb",1,"Delta*T==1*'-'*7*degree*C",852.42365382105
"305","No fishing females",72,"Dec-Feb",1,"Delta*T==1*'-'*7*degree*C",883.913967705689
"306","No fishing females",72,"Dec-Feb",1,"Delta*T==1*'-'*7*degree*C",994.4032136689
"307","No fishing females",72,"Dec-Feb",1,"Delta*T==1*'-'*7*degree*C",883.051979742406
"308","No fishing females",72,"Dec-Feb",1,"Delta*T==1*'-'*7*degree*C",993.433477210207
"309","No fishing females",78,"Dec-Feb",1,"Delta*T==1*'-'*7*degree*C",1325.32774902559
"310","No fishing females",78,"Dec-Feb",1,"Delta*T==1*'-'*7*degree*C",722.906044923051
"311","No fishing females",78,"Dec-Feb",1,"Delta*T==1*'-'*7*degree*C",1303.95596932391
"312","No fishing females",78,"Dec-Feb",1,"Delta*T==1*'-'*7*degree*C",711.248710540314
"313","No fishing females",84,"Dec-Feb",1,"Delta*T==1*'-'*7*degree*C",2020.19460057645
"314","No fishing females",84,"Dec-Feb",1,"Delta*T==1*'-'*7*degree*C",734.616218391436
"315","No fishing females",84,"Dec-Feb",1,"Delta*T==1*'-'*7*degree*C",2000.22315475816
"316","No fishing females",84,"Dec-Feb",1,"Delta*T==1*'-'*7*degree*C",727.353874457514
"317","No fishing females",6,"Feb-Aug",1,"Delta*T==1*'-'*7*degree*C",4531.21333694543
"318","No fishing females",12,"Feb-Aug",1,"Delta*T==1*'-'*7*degree*C",NA
"319","No fishing females",18,"Feb-Aug",1,"Delta*T==1*'-'*7*degree*C",4648.584297138
"320","No fishing females",24,"Feb-Aug",1,"Delta*T==1*'-'*7*degree*C",13846.6838237271
"321","No fishing females",30,"Feb-Aug",1,"Delta*T==1*'-'*7*degree*C",4866.0621345091
"322","No fishing females",36,"Feb-Aug",1,"Delta*T==1*'-'*7*degree*C",4835.82491155633
"323","No fishing females",42,"Feb-Aug",1,"Delta*T==1*'-'*7*degree*C",14921.4275927994
"324","No fishing females",48,"Feb-Aug",1,"Delta*T==1*'-'*7*degree*C",Inf
"325","No fishing females",54,"Feb-Aug",1,"Delta*T==1*'-'*7*degree*C",5055.82654343014
"326","No fishing females",60,"Feb-Aug",1,"Delta*T==1*'-'*7*degree*C",5056.2428196671
"327","No fishing females",66,"Feb-Aug",1,"Delta*T==1*'-'*7*degree*C",Inf
"328","No fishing females",72,"Feb-Aug",1,"Delta*T==1*'-'*7*degree*C",5201.69722057407
"329","No fishing females",78,"Feb-Aug",1,"Delta*T==1*'-'*7*degree*C",NA
"330","No fishing females",84,"Feb-Aug",1,"Delta*T==1*'-'*7*degree*C",5319.54083797223
"331","No fishing females",6,"Jan-Aug",1,"Delta*T==1*'-'*7*degree*C",620.305280307619
"332","No fishing females",12,"Jan-Aug",1,"Delta*T==1*'-'*7*degree*C",625.618634589862
"333","No fishing females",18,"Jan-Aug",1,"Delta*T==1*'-'*7*degree*C",685.153371538745
"334","No fishing females",24,"Jan-Aug",1,"Delta*T==1*'-'*7*degree*C",641.429765375504
"335","No fishing females",30,"Jan-Aug",1,"Delta*T==1*'-'*7*degree*C",668.021825528471
"336","No fishing females",36,"Jan-Aug",1,"Delta*T==1*'-'*7*degree*C",656.077432137805
"337","No fishing females",42,"Jan-Aug",1,"Delta*T==1*'-'*7*degree*C",686.956599134977
"338","No fishing females",48,"Jan-Aug",1,"Delta*T==1*'-'*7*degree*C",683.779247611233
"339","No fishing females",54,"Jan-Aug",1,"Delta*T==1*'-'*7*degree*C",637.336557609669
"340","No fishing females",60,"Jan-Aug",1,"Delta*T==1*'-'*7*degree*C",708.870496902371
"341","No fishing females",66,"Jan-Aug",1,"Delta*T==1*'-'*7*degree*C",663.524890086822
"342","No fishing females",72,"Jan-Aug",1,"Delta*T==1*'-'*7*degree*C",669.041495775918
"343","No fishing females",78,"Jan-Aug",1,"Delta*T==1*'-'*7*degree*C",737.385249650786
"344","No fishing females",84,"Jan-Aug",1,"Delta*T==1*'-'*7*degree*C",747.318790567314
"345","No fishing females",6,"Jan-Dec",1,"Delta*T==1*'-'*7*degree*C",NA
"346","No fishing females",6,"July",1,"Delta*T==1*'-'*7*degree*C",365.732783171925
"347","No fishing females",12,"July",1,"Delta*T==1*'-'*7*degree*C",395.453305798406
"348","No fishing females",18,"July",1,"Delta*T==1*'-'*7*degree*C",382.866618547397
"349","No fishing females",24,"July",1,"Delta*T==1*'-'*7*degree*C",407.977570605938
"350","No fishing females",30,"July",1,"Delta*T==1*'-'*7*degree*C",409.972031034644
"351","No fishing females",36,"July",1,"Delta*T==1*'-'*7*degree*C",423.055649386627
"352","No fishing females",42,"July",1,"Delta*T==1*'-'*7*degree*C",431.219332825697
"353","No fishing females",48,"July",1,"Delta*T==1*'-'*7*degree*C",434.442373036703
"354","No fishing females",54,"July",1,"Delta*T==1*'-'*7*degree*C",438.038615695103
"355","No fishing females",60,"July",1,"Delta*T==1*'-'*7*degree*C",417.638575021105
"356","No fishing females",66,"July",1,"Delta*T==1*'-'*7*degree*C",442.254100720906
"357","No fishing females",72,"July",1,"Delta*T==1*'-'*7*degree*C",604.909328936873
"358","No fishing females",78,"July",1,"Delta*T==1*'-'*7*degree*C",497.35003160464
"359","No fishing females",84,"July",1,"Delta*T==1*'-'*7*degree*C",439.955413739822
"360","No fishing females",6,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",608.338044266823
"361","No fishing females",6,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",669.171848693505
"362","No fishing females",6,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",599.980589489109
"363","No fishing females",6,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",659.97864843802
"364","No fishing females",12,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",605.4356934044
"365","No fishing females",12,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",NA
"366","No fishing females",12,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",593.540505891259
"367","No fishing females",12,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",NA
"368","No fishing females",18,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",684.269238062139
"369","No fishing females",18,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",684.269238062139
"370","No fishing females",18,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",682.90721799112
"371","No fishing females",18,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",682.90721799112
"372","No fishing females",24,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",681.937316993995
"373","No fishing females",24,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",619.943015449086
"374","No fishing females",24,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",677.576887112564
"375","No fishing females",24,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",615.97898828415
"376","No fishing females",30,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",649.412944118609
"377","No fishing females",30,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",649.412944118609
"378","No fishing females",30,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",647.973431690396
"379","No fishing females",30,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",647.973431690396
"380","No fishing females",36,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",639.043601500445
"381","No fishing females",36,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",702.947961650489
"382","No fishing females",36,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",637.890642360673
"383","No fishing females",36,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",701.67970659674
"384","No fishing females",42,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",662.654120963022
"385","No fishing females",42,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",662.654120963022
"386","No fishing females",42,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",652.38358760269
"387","No fishing females",42,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",652.38358760269
"388","No fishing females",48,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",726.91995602024
"389","No fishing females",48,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",660.836323654764
"390","No fishing females",48,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",713.770476422404
"391","No fishing females",48,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",648.882251293095
"392","No fishing females",54,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",681.48671829895
"393","No fishing females",54,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",681.48671829895
"394","No fishing females",54,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",687.838301632228
"395","No fishing females",54,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",687.838301632228
"396","No fishing females",60,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",744.09823176616
"397","No fishing females",60,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",744.09823176616
"398","No fishing females",60,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",750.01391772095
"399","No fishing females",60,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",750.01391772095
"400","No fishing females",66,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",763.27743808806
"401","No fishing females",66,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",693.888580080055
"402","No fishing females",66,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",758.30833405273
"403","No fishing females",66,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",689.371212775209
"404","No fishing females",72,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",761.61487405728
"405","No fishing females",72,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",692.37715823389
"406","No fishing females",72,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",763.961444790975
"407","No fishing females",72,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",694.510404355432
"408","No fishing females",78,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",713.672050532691
"409","No fishing females",78,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",785.03925558596
"410","No fishing females",78,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",718.759977778391
"411","No fishing females",78,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",790.63597555623
"412","No fishing females",84,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",711.386053484922
"413","No fishing females",84,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",1203.88409051295
"414","No fishing females",84,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",709.238876160863
"415","No fishing females",84,"Jun-Aug",1,"Delta*T==1*'-'*7*degree*C",1200.25040581069
"416","No fishing females",6,"Jun-Dec",1,"Delta*T==1*'-'*7*degree*C",1311.63690005722
"417","No fishing females",12,"Jun-Dec",1,"Delta*T==1*'-'*7*degree*C",1087.82973292687
"418","No fishing females",18,"Jun-Dec",1,"Delta*T==1*'-'*7*degree*C",970.245651267764
"419","No fishing females",24,"Jun-Dec",1,"Delta*T==1*'-'*7*degree*C",1533.23512347699
"420","No fishing females",30,"Jun-Dec",1,"Delta*T==1*'-'*7*degree*C",613.326252931201
"421","No fishing females",36,"Jun-Dec",1,"Delta*T==1*'-'*7*degree*C",4843.201130857
"422","No fishing females",42,"Jun-Dec",1,"Delta*T==1*'-'*7*degree*C",628.75728323287
"423","No fishing females",48,"Jun-Dec",1,"Delta*T==1*'-'*7*degree*C",1472.61185543718
"424","No fishing females",54,"Jun-Dec",1,"Delta*T==1*'-'*7*degree*C",1088.01580214238
"425","No fishing females",60,"Jun-Dec",1,"Delta*T==1*'-'*7*degree*C",1329.3722733226
"426","No fishing females",66,"Jun-Dec",1,"Delta*T==1*'-'*7*degree*C",1631.88031295453
"427","No fishing females",72,"Jun-Dec",1,"Delta*T==1*'-'*7*degree*C",NA
"428","No fishing females",78,"Jun-Dec",1,"Delta*T==1*'-'*7*degree*C",754.848579595961
"429","No fishing females",84,"Jun-Dec",1,"Delta*T==1*'-'*7*degree*C",1606.69186533991
"430","No fishing females",6,"Jun-Jul",1,"Delta*T==1*'-'*7*degree*C",NA
"431","No fishing females",12,"Jun-Jul",1,"Delta*T==1*'-'*7*degree*C",NA
"432","No fishing females",18,"Jun-Jul",1,"Delta*T==1*'-'*7*degree*C",NA
"433","No fishing females",24,"Jun-Jul",1,"Delta*T==1*'-'*7*degree*C",Inf
"434","No fishing females",30,"Jun-Jul",1,"Delta*T==1*'-'*7*degree*C",NA
"435","No fishing females",36,"Jun-Jul",1,"Delta*T==1*'-'*7*degree*C",NA
"436","No fishing females",42,"Jun-Jul",1,"Delta*T==1*'-'*7*degree*C",NA
"437","No fishing females",48,"Jun-Jul",1,"Delta*T==1*'-'*7*degree*C",Inf
"438","No fishing females",54,"Jun-Jul",1,"Delta*T==1*'-'*7*degree*C",Inf
"439","No fishing females",60,"Jun-Jul",1,"Delta*T==1*'-'*7*degree*C",NA
"440","No fishing females",66,"Jun-Jul",1,"Delta*T==1*'-'*7*degree*C",NA
"441","No fishing females",72,"Jun-Jul",1,"Delta*T==1*'-'*7*degree*C",NA
"442","No fishing females",78,"Jun-Jul",1,"Delta*T==1*'-'*7*degree*C",NA
"443","No fishing females",84,"Jun-Jul",1,"Delta*T==1*'-'*7*degree*C",Inf
"444","No fishing females",6,"Jun-Nov",1,"Delta*T==1*'-'*7*degree*C",4449.76652768113
"445","No fishing females",12,"Jun-Nov",1,"Delta*T==1*'-'*7*degree*C",4509.0941984826
"446","No fishing females",18,"Jun-Nov",1,"Delta*T==1*'-'*7*degree*C",4732.9293469827
"447","No fishing females",24,"Jun-Nov",1,"Delta*T==1*'-'*7*degree*C",4670.92174124087
"448","No fishing females",30,"Jun-Nov",1,"Delta*T==1*'-'*7*degree*C",4784.78242014636
"449","No fishing females",36,"Jun-Nov",1,"Delta*T==1*'-'*7*degree*C",4791.50307606013
"450","No fishing females",42,"Jun-Nov",1,"Delta*T==1*'-'*7*degree*C",4909.79914070986
"451","No fishing females",48,"Jun-Nov",1,"Delta*T==1*'-'*7*degree*C",2951.1629968096
"452","No fishing females",54,"Jun-Nov",1,"Delta*T==1*'-'*7*degree*C",3016.4469019193
"453","No fishing females",60,"Jun-Nov",1,"Delta*T==1*'-'*7*degree*C",3058.49854740618
"454","No fishing females",66,"Jun-Nov",1,"Delta*T==1*'-'*7*degree*C",5181.77131158474
"455","No fishing females",72,"Jun-Nov",1,"Delta*T==1*'-'*7*degree*C",3093.85726723846
"456","No fishing females",78,"Jun-Nov",1,"Delta*T==1*'-'*7*degree*C",7974.06554936334
"457","No fishing females",84,"Jun-Nov",1,"Delta*T==1*'-'*7*degree*C",3247.25302320172
"458","No fishing females",6,"Jun-Oct",1,"Delta*T==1*'-'*7*degree*C",766.388702587789
"459","No fishing females",12,"Jun-Oct",1,"Delta*T==1*'-'*7*degree*C",521.164142372061
"460","No fishing females",18,"Jun-Oct",1,"Delta*T==1*'-'*7*degree*C",574.776867565255
"461","No fishing females",24,"Jun-Oct",1,"Delta*T==1*'-'*7*degree*C",527.298684311723
"462","No fishing females",30,"Jun-Oct",1,"Delta*T==1*'-'*7*degree*C",604.874119528967
"463","No fishing females",36,"Jun-Oct",1,"Delta*T==1*'-'*7*degree*C",601.804798124446
"464","No fishing females",42,"Jun-Oct",1,"Delta*T==1*'-'*7*degree*C",614.048965290733
"465","No fishing females",48,"Jun-Oct",1,"Delta*T==1*'-'*7*degree*C",566.704658357342
"466","No fishing females",54,"Jun-Oct",1,"Delta*T==1*'-'*7*degree*C",633.579631706642
"467","No fishing females",60,"Jun-Oct",1,"Delta*T==1*'-'*7*degree*C",624.407015489783
"468","No fishing females",66,"Jun-Oct",1,"Delta*T==1*'-'*7*degree*C",649.580949764517
"469","No fishing females",72,"Jun-Oct",1,"Delta*T==1*'-'*7*degree*C",659.336172872533
"470","No fishing females",78,"Jun-Oct",1,"Delta*T==1*'-'*7*degree*C",627.177018742489
"471","No fishing females",84,"Jun-Oct",1,"Delta*T==1*'-'*7*degree*C",641.691444793552
"472","No fishing females",6,"Jun-Sep",1,"Delta*T==1*'-'*7*degree*C",13421.1570915415
"473","No fishing females",12,"Jun-Sep",1,"Delta*T==1*'-'*7*degree*C",13266.5189672685
"474","No fishing females",18,"Jun-Sep",1,"Delta*T==1*'-'*7*degree*C",14002.7248798276
"475","No fishing females",24,"Jun-Sep",1,"Delta*T==1*'-'*7*degree*C",NA
"476","No fishing females",30,"Jun-Sep",1,"Delta*T==1*'-'*7*degree*C",NA
"477","No fishing females",36,"Jun-Sep",1,"Delta*T==1*'-'*7*degree*C",NA
"478","No fishing females",42,"Jun-Sep",1,"Delta*T==1*'-'*7*degree*C",NA
"479","No fishing females",48,"Jun-Sep",1,"Delta*T==1*'-'*7*degree*C",NA
"480","No fishing females",54,"Jun-Sep",1,"Delta*T==1*'-'*7*degree*C",NA
"481","No fishing females",60,"Jun-Sep",1,"Delta*T==1*'-'*7*degree*C",NA
"482","No fishing females",66,"Jun-Sep",1,"Delta*T==1*'-'*7*degree*C",NA
"483","No fishing females",72,"Jun-Sep",1,"Delta*T==1*'-'*7*degree*C",NA
"484","No fishing females",78,"Jun-Sep",1,"Delta*T==1*'-'*7*degree*C",NA
"485","No fishing females",84,"Jun-Sep",1,"Delta*T==1*'-'*7*degree*C",NA
"486","No fishing females",6,"June",1,"Delta*T==1*'-'*7*degree*C",NA
"487","No fishing females",12,"June",1,"Delta*T==1*'-'*7*degree*C",Inf
"488","No fishing females",18,"June",1,"Delta*T==1*'-'*7*degree*C",NA
"489","No fishing females",24,"June",1,"Delta*T==1*'-'*7*degree*C",Inf
"490","No fishing females",30,"June",1,"Delta*T==1*'-'*7*degree*C",NA
"491","No fishing females",36,"June",1,"Delta*T==1*'-'*7*degree*C",NA
"492","No fishing females",42,"June",1,"Delta*T==1*'-'*7*degree*C",Inf
"493","No fishing females",48,"June",1,"Delta*T==1*'-'*7*degree*C",NA
"494","No fishing females",54,"June",1,"Delta*T==1*'-'*7*degree*C",NA
"495","No fishing females",60,"June",1,"Delta*T==1*'-'*7*degree*C",NA
"496","No fishing females",66,"June",1,"Delta*T==1*'-'*7*degree*C",Inf
"497","No fishing females",72,"June",1,"Delta*T==1*'-'*7*degree*C",NA
"498","No fishing females",78,"June",1,"Delta*T==1*'-'*7*degree*C",NA
"499","No fishing females",84,"June",1,"Delta*T==1*'-'*7*degree*C",NA
"500","No fishing females",6,"Mar-Aug",1,"Delta*T==1*'-'*7*degree*C",339.736643275853
"501","No fishing females",12,"Mar-Aug",1,"Delta*T==1*'-'*7*degree*C",323.351358610029
"502","No fishing females",18,"Mar-Aug",1,"Delta*T==1*'-'*7*degree*C",348.660249226102
"503","No fishing females",24,"Mar-Aug",1,"Delta*T==1*'-'*7*degree*C",490.107816171997
"504","No fishing females",30,"Mar-Aug",1,"Delta*T==1*'-'*7*degree*C",454.679464801477
"505","No fishing females",36,"Mar-Aug",1,"Delta*T==1*'-'*7*degree*C",438.275752795278
"506","No fishing females",42,"Mar-Aug",1,"Delta*T==1*'-'*7*degree*C",485.994792978217
"507","No fishing females",48,"Mar-Aug",1,"Delta*T==1*'-'*7*degree*C",390.519985655832
"508","No fishing females",54,"Mar-Aug",1,"Delta*T==1*'-'*7*degree*C",598.017708571232
"509","No fishing females",60,"Mar-Aug",1,"Delta*T==1*'-'*7*degree*C",565.080290672866
"510","No fishing females",66,"Mar-Aug",1,"Delta*T==1*'-'*7*degree*C",535.518740582663
"511","No fishing females",72,"Mar-Aug",1,"Delta*T==1*'-'*7*degree*C",580.30799334176
"512","No fishing females",78,"Mar-Aug",1,"Delta*T==1*'-'*7*degree*C",609.434116729826
"513","No fishing females",84,"Mar-Aug",1,"Delta*T==1*'-'*7*degree*C",391.92257750311
"514","No fishing females",6,"Mar-May",1,"Delta*T==1*'-'*7*degree*C",383.076094354067
"515","No fishing females",12,"Mar-May",1,"Delta*T==1*'-'*7*degree*C",344.841738021886
"516","No fishing females",18,"Mar-May",1,"Delta*T==1*'-'*7*degree*C",NA
"517","No fishing females",24,"Mar-May",1,"Delta*T==1*'-'*7*degree*C",446.06246033744
"518","No fishing females",30,"Mar-May",1,"Delta*T==1*'-'*7*degree*C",676.04983326999
"519","No fishing females",36,"Mar-May",1,"Delta*T==1*'-'*7*degree*C",429.02593298235
"520","No fishing females",42,"Mar-May",1,"Delta*T==1*'-'*7*degree*C",736.187121340253
"521","No fishing females",48,"Mar-May",1,"Delta*T==1*'-'*7*degree*C",397.820207691994
"522","No fishing females",54,"Mar-May",1,"Delta*T==1*'-'*7*degree*C",401.534805409158
"523","No fishing females",60,"Mar-May",1,"Delta*T==1*'-'*7*degree*C",517.087788600724
"524","No fishing females",66,"Mar-May",1,"Delta*T==1*'-'*7*degree*C",581.086435756531
"525","No fishing females",72,"Mar-May",1,"Delta*T==1*'-'*7*degree*C",409.153303427887
"526","No fishing females",78,"Mar-May",1,"Delta*T==1*'-'*7*degree*C",485.61706002539
"527","No fishing females",84,"Mar-May",1,"Delta*T==1*'-'*7*degree*C",482.431087292938
"528","No fishing females",6,"May-Aug",1,"Delta*T==1*'-'*7*degree*C",524.996957403438
"529","No fishing females",12,"May-Aug",1,"Delta*T==1*'-'*7*degree*C",597.597757131104
"530","No fishing females",18,"May-Aug",1,"Delta*T==1*'-'*7*degree*C",643.102147709687
"531","No fishing females",24,"May-Aug",1,"Delta*T==1*'-'*7*degree*C",599.716521880525
"532","No fishing females",30,"May-Aug",1,"Delta*T==1*'-'*7*degree*C",561.042627753415
"533","No fishing females",36,"May-Aug",1,"Delta*T==1*'-'*7*degree*C",699.56656070599
"534","No fishing females",42,"May-Aug",1,"Delta*T==1*'-'*7*degree*C",15234.5624049747
"535","No fishing females",48,"May-Aug",1,"Delta*T==1*'-'*7*degree*C",636.078698509105
"536","No fishing females",54,"May-Aug",1,"Delta*T==1*'-'*7*degree*C",647.642809970613
"537","No fishing females",60,"May-Aug",1,"Delta*T==1*'-'*7*degree*C",648.290152330667
"538","No fishing females",66,"May-Aug",1,"Delta*T==1*'-'*7*degree*C",699.6529957706
"539","No fishing females",72,"May-Aug",1,"Delta*T==1*'-'*7*degree*C",726.690218758873
"540","No fishing females",78,"May-Aug",1,"Delta*T==1*'-'*7*degree*C",677.879804031542
"541","No fishing females",84,"May-Aug",1,"Delta*T==1*'-'*7*degree*C",624.529665720384
"542","No fishing females",6,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",865.800046821086
"543","No fishing females",12,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",771.930541629306
"544","No fishing females",18,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",784.257569951959
"545","No fishing females",24,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",794.085073523301
"546","No fishing females",30,"Sep-Nov",1,"Delta*T==1*'-'*7*degree*C",916.366451525567
